name,phone,city,district,taluka,category,address,rating,reviews,website,maps_link,whatsappStatus,contactedAt,lastMessage,notes
Nath Computer Institute Beed,9881534999,Beed,Beed,,1st to 12th classes,"Navghan College Rd, Bhaya Nagar, Datta Nagar, Beed, Maharashtra 431122",4.9,15,,https://www.google.com/maps/place/Nath+computer+institute+beed/data=!4m7!3m6!1s0x3bc52b6d61ed4cb1:0x314d59b09a44cff3!8m2!3d18.9853866!4d75.7472211!16s%2Fg%2F11p062nx42!19sChIJsUztYW0rxTsR889EmrBZTTE?authuser=0&hl=en&rclk=1,not_contacted,,,
Nidhish Abacus And Coaching Classes Beed,9604340622,Beed,Beed,,Abacus Classes,"Shop No 1, 115/701, Jawahar Colony, Suhash Colony, Beed, Maharashtra 431122",,,,"https://www.google.com/maps/place/Nidhish+Abacus+and+coaching+classes+Beed/@18.9947249,75.7463149,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52baef1818b71:0x4e654a0c18cfe0d5!8m2!3d18.9947249!4d75.7463149!16s%2Fg%2F11mlc6zw3j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Physics Wallah Vidyapeeth Pathshala Coaching Center Beed 8th 12th IIT JEE NEET And Dropper MHT CET,7428096975,Beed,Beed,,1st to 12th classes,"1st Floor, Physics Wallah Pathshala, Canal Rd, near SBI Bank, next to Surya Lawns, Ambika Chowk, Shivrana Nagar, Beed, Maharashtra 431122",4.6,28,https://pw.live/offline-centres/batches/vidyapeeth/beed-mh/beed-vidyapeeth--pathshala-centre--087793,"https://www.google.com/maps/place/Physics+Wallah+Vidyapeeth+Pathshala+Coaching+Center+Beed+%7C+%288th-12th%2B%29+IIT-JEE,NEET+and+Dropper%7C+MHT-CET/data=!4m7!3m6!1s0x3bc52b0cb6590c13:0xc283b9d1a6163b3e!8m2!3d19.0018642!4d75.7487429!16s%2Fg%2F11yb171lfk!19sChIJEwxZtgwrxTsRPjsWptG5g8I?authuser=0&hl=en&rclk=1",not_contacted,,,
Pmkk Beed Training Center Skill India,9356643890,Beed,Beed,,Training Institute,"SOHAM DHAM, HANUMAN CHOWK, Shahunagar, Beed, Maharashtra 431122",4.4,7,,"https://www.google.com/maps/place/PMKK+BEED+TRAINING+CENTER+SKILL+INDIA/@18.9974858,75.7518979,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ba247cb466f:0x2c893da2386b9063!8m2!3d18.9974858!4d75.7518979!16s%2Fg%2F11hzvgwczz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Prabhas Capital Stock Market Academy,7020521369,Beed,Beed,,1st to 12th classes,"Shri Raghukul Bunglow, HNO.2837/31, Canal Rd, Sumati Nagar, Beed, Wasanwadi, Maharashtra 431122",5.0,28,,https://www.google.com/maps/place/Prabhas+Capital+Stock+Market+Academy/data=!4m7!3m6!1s0x3bc52da0a56e7b47:0x8319ca17ef7c287f!8m2!3d19.0142688!4d75.747246!16s%2Fg%2F11ssx6g5pq!19sChIJR3tupaAtxTsRfyh87xfKGYM?authuser=0&hl=en&rclk=1,not_contacted,,,
Professional Carrer Academy,9850164860,Beed,Beed,,Academy,"Swar Sharda Building, Sahayog Nagar, Beed, Maharashtra 431122",4.6,28,,"https://www.google.com/maps/place/Professional+Carrer+Academy/@18.9981955,75.7569637,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ad9c8df08cb:0x1cc9b8e032a708ac!8m2!3d18.9981955!4d75.7569637!16s%2Fg%2F11cshm97_t?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Rai Education NEET JEE Foundation Classes In Beed,9852983333,Beed,Beed,,1st to 12th classes,"Infront of BSNL office, Shikshak Colony Rd, Shriram Nagar, Kranti Nagar, Beed, Maharashtra 431122",4.9,48,https://instagram.com/rai_educations_beed,https://www.google.com/maps/place/Rai+Education-+NEET+JEE+FOUNDATION+Classes+in+Beed/data=!4m7!3m6!1s0x4665d7b5f829a43f:0x20835edfb277ae1f!8m2!3d18.9937194!4d75.7508093!16s%2Fg%2F11vz6hwy45!19sChIJP6Qp-LXXZUYRH653st9egyA?authuser=0&hl=en&rclk=1,not_contacted,,,
Reporter Physics Classes Beed,7350307209,Beed,Beed,Beed,NEET coaching,"Pangari Rd, Shahunagar, Beed, Maharashtra 431122",5.0,36,,"https://www.google.com/maps/place/Reporter+Physics+Classes,Beed/data=!4m7!3m6!1s0x3bc52b63b98d2f8d:0x8cdf95167bf20b15!8m2!3d18.9953938!4d75.7507601!16s%2Fg%2F11x0c35q24!19sChIJjS-NuWMrxTsRFQvyexaV34w?authuser=0&hl=en&rclk=1",not_contacted,,,
Results,8999284924,Beed,Beed,Beed,Study Center,"जुना चराठा रोड, अंकुशनगर, Beed, Maharashtra 431122",4.9,12,,"https://www.google.com/maps/place/Sadhana+Abhyasika/@18.994589,75.7267653,15z/data=!4m10!1m2!2m1!1sStudy+Center+in+Beed,+Maharashtra!3m6!1s0x3bc52bcc11a1d9ed:0x3401dcd0b3d15eab!8m2!3d18.9837189!4d75.7299042!15sCiFTdHVkeSBDZW50ZXIgaW4gQmVlZCwgTWFoYXJhc2h0cmFaIiIgc3R1ZHkgY2VudGVyIGluIGJlZWQgbWFoYXJhc2h0cmGSAQ9zdHVkeWluZ19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZPY1dwb09HWlNhRGhEU25GUlJSQULgAQD6AQQINxBA!16s%2Fg%2F11xd408g0c?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Results,8686005050,Beed,Beed,,Computer Institute,"Mominpura road, Barsi Naka Cir, Beed, Maharashtra 431100",5.0,13,,"https://www.google.com/maps/place/Rising+star+computer+institute/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52ba0bf85b53b:0xd11badc25e6da471!8m2!3d18.9790147!4d75.7653958!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARBlZHVjYXRpb25fY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4R1Qxb3hVakZUZWs1WVVsUkdSMk16YXpWaE1VRXpZWHBhV1ZkWFl4QULgAQD6AQQIABAr!16s%2Fg%2F11myh14s4l?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Results,9545051769,Beed,Beed,,Computer Institute,"USHA SANKUL, Driving School St, near RELIANCE SMART POINT, Beed, Maharashtra 431122",4.8,154,,"https://www.google.com/maps/place/DiSHA+COMPUTER+INSTITUTE+BEED/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52b4e026d219d:0x4c776e7d548e17d9!8m2!3d18.9853677!4d75.7528359!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARhjb21wdXRlcl90cmFpbmluZ19zY2hvb2zgAQA!16s%2Fg%2F11sx__q7kw?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Results,7020694715,Beed,Beed,,Computer Institute,"Sahayog Nagar, Beed, Maharashtra 431122",4.7,44,,"https://www.google.com/maps/place/Atharva+Computer/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52ad8350d3a67:0x92b44fce736beb2!8m2!3d18.9981849!4d75.7576375!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARtzb2Z0d2FyZV90cmFpbmluZ19pbnN0aXR1dGXgAQA!16s%2Fg%2F11b7hfp5f4?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Results,9657593593,Beed,Beed,,Study Center,"Rajiv Gandhi Marg, Beed, Maharashtra 431122",4.4,121,,"https://www.google.com/maps/place/Dyansadhana+Abhyasika/@18.9903996,75.70919,14z/data=!4m10!1m2!2m1!1sStudy+Center+in+Beed,+Maharashtra!3m6!1s0x3bc52bafc2ef7fad:0x4a79fffe6e49a6d4!8m2!3d18.994589!4d75.7458197!15sCiFTdHVkeSBDZW50ZXIgaW4gQmVlZCwgTWFoYXJhc2h0cmFaIiIgc3R1ZHkgY2VudGVyIGluIGJlZWQgbWFoYXJhc2h0cmGSAQdsaWJyYXJ5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJHTVRaRVQyNUJSUkFC4AEA-gEECAAQKQ!16s%2Fg%2F11pb1zm78p?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Scholars Biology House,9890408009,Beed,Beed,,Science Classes,"XQH5 W95, Kausar Nagar, Bir, Beed, Maharashtra 431122",5.0,1,,"https://www.google.com/maps/place/SCHOLARS+BIOLOGY+HOUSE/@18.9797624,75.7584855,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52be7a9a2d0d3:0x80d3810e64108d42!8m2!3d18.9797624!4d75.7584855!16s%2Fg%2F11sv08t3qv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Shraddha Coaching Classes,9404321915,Beed,Beed,Beed,NEET coaching,"Shikshak Colony Rd, Shriram Nagar, Beed, Maharashtra 431122",4.3,23,,https://www.google.com/maps/place/Shraddha+Coaching+Classes/data=!4m7!3m6!1s0x3bc52adca6499c3b:0x4a7b7e3393dade40!8m2!3d18.9927727!4d75.7496059!16s%2Fg%2F11c2pj14ms!19sChIJO5xJptwqxTsRQN7akzN-e0o?authuser=0&hl=en&rclk=1,not_contacted,,,
Shri Coaching Classes & Abacus Classes Beed.,9421861333,Beed,Beed,,HSC Classes,"Canal Rd, beside mauli apartment, Dwarkanagari, Shinde Nagar, Beed, Maharashtra 431122",5.0,19,,"https://www.google.com/maps/place/Shri+coaching+classes+%26+Abacus+classes,+Beed./@19.0040084,75.7479625,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b0d0b54c205:0x91c28fd29e2bceb0!8m2!3d19.0040084!4d75.7479625!16s%2Fg%2F11s189px9r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyNy4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Sk.s Class,9545094647,Beed,Beed,,1st to 12th classes,"Gaya nagar, Jalna - Beed Rd, Sanskar Colony, Beed, Maharashtra 431122",4.9,21,,https://www.google.com/maps/place/Sk.S+Class/data=!4m7!3m6!1s0x3bc52ad3c04755bf:0x6ea3d1f7fcf82826!8m2!3d19.0069552!4d75.7532142!16s%2Fg%2F11bxc5wgkb!19sChIJv1VHwNMqxTsRJij4_PfRo24?authuser=0&hl=en&rclk=1,not_contacted,,,
Speakup Spoken English Academy,9373340075,Beed,Beed,,English Speaking Classes,"DP Road, near Rajeev Gandhi Chowk, Shriram Nagar, Beed, Maharashtra 431122",5.0,2,,"https://www.google.com/maps/place/Speakup+Spoken+English+Academy/@18.9944763,75.7471535,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52bc7ec75d393:0xa712d27b6290a82d!8m2!3d18.9944763!4d75.7471535!16s%2Fg%2F11n6rrgst1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyNy4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Swabhiman Computer,8600526754,Beed,Beed,,Training Institute,"Palwan Rd, Kranti Colony, Shivaji Nagar, Beed, Maharashtra 431122",4.8,107,,"https://www.google.com/maps/place/Swabhiman+Computer/@18.9846302,75.7505322,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae7a3342125:0x1674975899b25a02!8m2!3d18.9846302!4d75.7505322!16s%2Fg%2F11c1psj8jf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Tipale Abacus & Coaching Classes Beed,9529758075,Beed,Beed,,Abacus Classes,"Tipale Abacus & Coaching Classes, 1, Canal Rd, near Palakshi dressing home, Shinde Nagar, Beed, Maharashtra 431122",5.0,96,,"https://www.google.com/maps/place/Tipale+Abacus+%26+Coaching+Classes,+Beed/@19.004675,75.749755,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b5460b1d11b:0x30bce58f088b2b74!8m2!3d19.004675!4d75.749755!16s%2Fg%2F11khzbxtt5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Unique Academy,9176204466,Beed,Beed,,1st to 12th classes,"XPVX 794, Unnamed Road, Shriram Nagar, Kranti Nagar, Beed, Maharashtra 431122",4.4,8,,https://www.google.com/maps/place/Unique+Academy/data=!4m7!3m6!1s0x3bc52baef059baa1:0x15b57ac16cc8c6d1!8m2!3d18.9931466!4d75.7484618!16s%2Fg%2F11h4v8wwzb!19sChIJobpZ8K4rxTsR0cbIbMF6tRU?authuser=0&hl=en&rclk=1,not_contacted,,,
Universal Education Beed,9767701002,Beed,Beed,Beed,IIT JEE Classes,"FIRST FLOOR, CHATRAPATI CAPITAL, NAVGAN COLLEGE ROAD, Mitra Nagar, CHOWK, Beed, Maharashtra 431122",4.2,5,,"https://www.google.com/maps/place/UNIVERSAL+EDUCATION+BEED/@18.9863971,75.7487994,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b5bfe6bd8d3:0x1d7fd0c882801bf1!8m2!3d18.9863971!4d75.7487994!16s%2Fg%2F11lzh9ymtx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyNy4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Vidyamandir Career Institute,8380000919,Beed,Beed,,1st to 12th classes,"Pangari Rd, opposite to Umakiran Educational Complex, Shahunagar, Beed, Maharashtra 431122",5.0,68,,https://www.google.com/maps/place/VIDYAMANDIR+Career+Institute/data=!4m7!3m6!1s0x3bc52bcfc7348123:0x638a4402b08eb833!8m2!3d18.9963986!4d75.7501984!16s%2Fg%2F11x8jp5ks9!19sChIJI4E0x88rxTsRM7iOsAJEimM?authuser=0&hl=en&rclk=1,not_contacted,,,
Vishwa Computers Beed,9545165555,Beed,Beed,,Computer Classes,"Kranti Colony, shivaji nagar, Beed, Maharashtra 431122",4.7,101,,"https://www.google.com/maps/place/Vishwa+Computers+Beed/@18.98545,75.7504773,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae7b93a3e43:0x8708192a0b9bc0e6!8m2!3d18.98545!4d75.7504773!16s%2Fg%2F11f_4rwtl8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Yoddha Career Academy Beed,9862505050,Beed,Beed,,SSC coaching,"SANTOSHI MATA COLONY, YODDHA ABHYSIKA, behind COLLECTOR OFFICE, Shriram Nagar, Beed, Maharashtra 431122",4.5,15,,https://www.google.com/maps/place/YODDHA+CAREER+ACADEMY+BEED/data=!4m7!3m6!1s0x3bc52b903ab49ae5:0x9b5353506f8febbf!8m2!3d18.9923049!4d75.7493377!16s%2Fg%2F11pdvv3nph!19sChIJ5Zq0OpArxTsRv-uPb1BTU5s?authuser=0&hl=en&rclk=1,not_contacted,,,
A1 Abacus And Coaching Classes Beed,9421942977,Dharur,Beed,Dharur,Abacus Classes,"in front of Gajanan Temple, Aditya Nagari, Bhakti Constration, Beed, Maharashtra 431122",5.0,1,,https://www.google.com/maps/place/A1+Abacus+and+Coaching+Classes+Beed/data=!4m7!3m6!1s0x3bc52baf49992f55:0x2ca42e7c2f715383!8m2!3d18.996968!4d75.7399774!16s%2Fg%2F11p01lv5l4!19sChIJVS-ZSa8rxTsRg1NxL3wupCw?authuser=0&hl=en&rclk=1,not_contacted,,,
Adarsh Coaching Classes,9423171707,Dharur,Beed,Dharur,NEET Coaching,"Kashinath Chowk, Dharur, Maharashtra 431124",,,,"https://www.google.com/maps/place/Adarsh+Coaching+Classes/@18.8198077,76.1083786,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc5479b5b4438c5:0xcbea063b79e14ff8!8m2!3d18.8198077!4d76.1083786!16s%2Fg%2F11x8j1gtgr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Biyani Digital Smart Coaching,8600555689,Dharur,Beed,Dharur,JEE Coaching,"2nd Floor,Jalatarn Talav, Near Lokmat Office,Shivaji Maharaj Stadium, Beed, Maharashtra 431122",4.6,102,,"https://www.google.com/maps/place/Biyani+Digital+Smart+Coaching/@18.996515,75.756584,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ad905ff01fd:0xfd8b3a7f02523b2a!8m2!3d18.996515!4d75.756584!16s%2Fg%2F11g6qdjjd2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Brain Master Pro Active Abacus Classes,9665383033,Dharur,Beed,Dharur,Abacus Classes,"Vidya Bhavan High School, Savargaon Rd, Jijau Nagar, Kalamb, Maharashtra 413507",5.0,2,,https://www.google.com/maps/place/Brain+Master+Pro-Active+abacus+Classes/data=!4m7!3m6!1s0x3bc515000ce0324b:0xba604facb7dfb3ff!8m2!3d18.573442!4d76.0276747!16s%2Fg%2F11vyxkxkdw!19sChIJSzLgDAAVxTsR_7Pft6xPYLo?authuser=0&hl=en&rclk=1,not_contacted,,,
Brilliance Proactive Abacus Classes,9604677758,Dharur,Beed,Dharur,Abacus Classes,"Dargah Road, Kaij, Maharashtra 431123",,10,,https://www.google.com/maps/place/Brilliance+Proactive+Abacus+Classes/data=!4m7!3m6!1s0x3bc53f6275151659:0xf95cdca74202de4a!8m2!3d18.7129885!4d76.0695371!16s%2Fg%2F11vywt0gkb!19sChIJWRYVdWI_xTsRSt4CQqfcXPk?authuser=0&hl=en&rclk=1,not_contacted,,,
Chate English School Tambwa,9890417676,Dharur,Beed,Dharur,English Speaking Classes,"Q33Q M8Q, Kaij - Dharur Rd, Tambwa, Maharashtra 431123",5.0,1,,https://www.google.com/maps/place/Chate+English+School+Tambwa/data=!4m7!3m6!1s0x3bc5410042c22e33:0x96ebff2a85f9b5eb!8m2!3d18.754418!4d76.0889959!16s%2Fg%2F11wc6zz0hk!19sChIJMy7CQgBBxTsR67X5hSr_65Y?authuser=0&hl=en&rclk=1,not_contacted,,,
Dnyanjyoti Coaching Classes,9921202477,Dharur,Beed,Dharur,Coaching Classes,"P388 4R3, Kaij, Maharashtra 431123",4.6,18,,"https://www.google.com/maps/place/Dnyanjyoti+Coaching+Classes/@18.7676934,76.0489535,13z/data=!4m10!1m2!2m1!1sCoaching+Classes+in+Dharur,+Maharashtra!3m6!1s0x3bc53f740a159bf9:0xefc7853f880698f7!8m2!3d18.7152731!4d76.0670321!15sCidDb2FjaGluZyBDbGFzc2VzIGluIERoYXJ1ciwgTWFoYXJhc2h0cmFaKCImY29hY2hpbmcgY2xhc3NlcyBpbiBkaGFydXIgbWFoYXJhc2h0cmGSAQ9jb2FjaGluZ19jZW50ZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjZkbTk2UkRSQlJSQULgAQD6AQQIABAz!16s%2Fg%2F11cn6t9y4r?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Guru Academy Best NEET And JEE Coaching,9423758015,Dharur,Beed,Dharur,JEE Classes,"chauk munde shoping centre, Near, Chatrapathi Shivaji Maharaj Cir, Kalamb, Maharashtra 413507",5.0,1,,https://www.google.com/maps/place/Guru+Academy+%28Best+NEET+and+JEE+coaching%29/data=!4m7!3m6!1s0x3bc515a4496f4e8b:0xcbed9fd56f1b4c29!8m2!3d18.5767714!4d76.0229213!16s%2Fg%2F11z7lzk60r!19sChIJi05vSaQVxTsRKUwbb9Wf7cs?authuser=0&hl=en&rclk=1,not_contacted,,,
Hiesa Hogwarts International English Speaking Academy,9370001580,Dharur,Beed,Dharur,English Speaking Classes,"Peth Mohallah, Parli Vaijnath, Maharashtra 431520",4.8,63,,https://www.google.com/maps/place/HIESA+%28Hogwarts+International+English+Speaking+Academy%29/data=!4m7!3m6!1s0x3bcff70000353103:0xc2e4ecc9ded6ddf1!8m2!3d18.8464451!4d76.5328247!16s%2Fg%2F11w33wf4rf!19sChIJAzE1AAD3zzsR8d3W3sns5MI?authuser=0&hl=en&rclk=1,not_contacted,,,
Rangoli Sangit Vadya Kendra,9922226004,Dharur,Beed,Dharur,English Speaking Classes,"Shop No, 2 Market, Uday Nagar, किल्ले, Dharur, Maharashtra 431124",5.0,1,,https://www.google.com/maps/place/Rangoli+Sangit+Vadya+Kendra/data=!4m7!3m6!1s0x3bc54772cf36702f:0x964498325c35ff6b!8m2!3d18.8194495!4d76.112028!16s%2Fg%2F11q4bsp18j!19sChIJL3A2z3JHxTsRa_81XDKYRJY?authuser=0&hl=en&rclk=1,not_contacted,,,
Results,7447241212,Dharur,Beed,Dharur,Academy,Sharda English School 5.0(2) Kindergarten School · R4F7 Q8C Closed · Opens 10 am Mon  Directions,5.0,5,,https://www.google.com/maps/place/Sharda+English+School/data=!4m7!3m6!1s0x3bc5479407a4a4c3:0x4616a637908e1596!8m2!3d18.8244266!4d76.1132572!16s%2Fg%2F11ss9x002w!19sChIJw6SkB5RHxTsRlhWOkDemFkY?authuser=0&hl=en&rclk=1,not_contacted,,,
Results,8983333237,Dharur,Beed,Dharur,Tutorials,"Zum Zum Colony, Bir, Beed, Maharashtra 431122",4.9,134,,"https://www.google.com/maps/place/Rahnuma+Coaching+%26+spoken+English+with+Rahnuma+academy/@18.981076,75.7525573,17z/data=!4m10!1m2!2m1!1sTutorials+in+Dharur,+Maharashtra!3m6!1s0x3bc52ae3cdb57b2d:0xdfb5a53ad43928b0!8m2!3d18.981076!4d75.7573209!15sCiBUdXRvcmlhbHMgaW4gRGhhcnVyLCBNYWhhcmFzaHRyYVohIh90dXRvcmlhbHMgaW4gZGhhcnVyIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVy4AEA!16s%2Fg%2F11dymbf0mm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Results,9420349714,Dharur,Beed,Dharur,Tutorials,"X5MH QV2, Pathari - Pokharni Rd, Telgaon Bk., Maharashtra 431131",4.0,4,,"https://www.google.com/maps/place/Samarth+Tutorials+Telgaon/@18.7168153,76.0490883,17z/data=!4m10!1m2!2m1!1sTutorials+in+Dharur,+Maharashtra!3m6!1s0x3bc54dfa73064273:0xd63c2d65f09c5496!8m2!3d18.9843834!4d76.1796382!15sCiBUdXRvcmlhbHMgaW4gRGhhcnVyLCBNYWhhcmFzaHRyYVohIh90dXRvcmlhbHMgaW4gZGhhcnVyIG1haGFyYXNodHJhkgEQZWR1Y2F0aW9uX2NlbnRlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSMUxWOWlVazFCRUFF4AEA-gEECAAQLw!16s%2Fg%2F11tc082db5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",not_contacted,,,
Shri Sai Science Institute,6916281531,Dharur,Beed,Dharur,Tuition Classes,"Kashinath chowk, Rangar Galli, Dharur, Maharashtra 431124",4.9,8,,https://www.google.com/maps/place/Shri+Sai+Science+Institute/data=!4m7!3m6!1s0x3bc547efd48712ad:0x9f4378f0f5b3881b!8m2!3d18.8199603!4d76.1084648!16s%2Fg%2F11xyml6my2!19sChIJrRKH1O9HxTsRG4iz9fB4Q58?authuser=0&hl=en&rclk=1,not_contacted,,,
Spoken English Academy,8888931001,Dharur,Beed,Dharur,English Speaking Classes,"1st floor Near, Yashwantrao Nade Complex, Bus stand, Shivaji Nagar, Murud, Maharashtra 413510",5.0,2,,https://www.google.com/maps/place/Spoken+English+Academy/data=!4m7!3m6!1s0x3bc571e656942e23:0x811ceb05b4460a64!8m2!3d18.402685!4d76.242004!16s%2Fg%2F11vx1hf4bv!19sChIJIy6UVuZxxTsRZApGtAXrHIE?authuser=0&hl=en&rclk=1,not_contacted,,,
Thakurs English Speaking Class & Personality Development,8928754511,Dharur,Beed,Dharur,Spoken English,"MAIN ROAD, beside MAHATMA PHULE BOYS SCHOOL, Vaishali Nagar, Balabhaupeth, Nagpur, Maharashtra 440017",4.5,280,,https://www.google.com/maps/place/THAKURS+ENGLISH+SPEAKING+CLASS+%26+PERSONALITY+DEVELOPMENT/data=!4m7!3m6!1s0x3bd4c0d577e4ebc1:0xc085ded07a892fe2!8m2!3d21.1687905!4d79.1071493!16s%2Fg%2F11hbss70ln!19sChIJwevkd9XA1DsR4i-JetDehcA?authuser=0&hl=en&rclk=1,not_contacted,,,
Elite's English Academy,7709430410,Georai,Beed,Georai,Academy,"Jalna Rd, Beed, Gevrai, Maharashtra 431127",,24,,https://www.google.com/maps/place/ELITE%27S+ENGLISH+ACADEMY/data=!4m7!3m6!1s0x3bdad9929d671c8f:0x615930a3a3501628!8m2!3d19.2609819!4d75.7515869!16s%2Fg%2F11z805z75c!19sChIJjxxnnZLZ2jsRKBZQo6MwWWE?authuser=0&hl=en&rclk=1,not_contacted,,,
Gurukul English School & Jr.college Georai,9763253999,Georai,Beed,Georai,Academy,"At.post Georai ta, dist, Georai Rural, Maharashtra 431127",,,,https://www.google.com/maps/place/Gurukul+English+School+%26+Jr.college+Georai/data=!4m7!3m6!1s0x3bdad9b2894e10e3:0xa3f0648e60d1c2e6!8m2!3d19.2592162!4d75.7395529!16s%2Fg%2F11v3q6lxgq!19sChIJ4xBOibLZ2jsR5sLRYI5k8KM?authuser=0&hl=en&rclk=1,not_contacted,,,
Latur Pattern Classes Gevrai,9665424474,Georai,Beed,Georai,Coaching Classes,"Gajanan Nagar, Gevrai, Maharashtra 431127",4.7,42,,"https://www.google.com/maps/place/Latur+Pattern+Classes,+Gevrai/data=!4m7!3m6!1s0x3bdad8e7f312a4f1:0x41be9e6720f6427b!8m2!3d19.2664137!4d75.7507412!16s%2Fg%2F11c1s1vj6q!19sChIJ8aQS8-fY2jsRe0L2IGeevkE?authuser=0&hl=en&rclk=1",not_contacted,,,
New Era Schools,9422906380,Georai,Beed,Georai,Academy,"Jategaon Rd, Georai Rural, Maharashtra 431127",3.4,5,,https://www.google.com/maps/place/New+Era+Schools/data=!4m7!3m6!1s0x3bdad9d70071e767:0x88a66c1bf50195df!8m2!3d19.2580765!4d75.7725213!16s%2Fg%2F11jdwt1lzj!19sChIJZ-dxANfZ2jsR35UB9Rtspog?authuser=0&hl=en&rclk=1,not_contacted,,,
